Time,REAL_DATA,TELE_DATA
11929,208,205
11930,207,204
11931,209,206
11932,206,203
11933,207,204
11934,210,207
11935,209,206
11936,209,206
11937,209,206
11938,205,202
11939,208,205
11940,209,206
11941,206,203
11942,208,205
11943,209,206
11944,210,207
11945,209,206
11946,206,203
11947,207,204
11948,207,204
11949,209,206
11950,207,204
11951,209,206
11952,206,203
11953,206,203
11954,206,203
11955,206,203
11956,205,203
11957,206,203
11958,210,207
11959,206,203
11960,208,205
11961,207,204
11962,209,206
11963,206,203
11964,205,203
11965,209,206
11966,207,204
11967,209,206
11968,206,203
11969,207,204
11970,209,206
11971,206,203
11972,209,206
11973,209,206
11974,206,203
11975,209,206
11976,206,203
11977,209,206
11978,209,206
11979,209,206
11980,206,203
11981,209,206
11982,209,206
11983,209,206
11984,209,206
11985,209,206
11986,206,203
11987,206,202
11988,209,206
11989,206,203
11990,206,203
11991,205,203
11992,210,207
11993,209,206
11994,206,203
11995,209,206
11996,210,207
11997,208,205
11998,208,205
11999,206,203
12000,209,206
12001,205,203
12002,208,205
12003,209,206
12004,208,205
12005,208,205
12006,209,206
12007,209,206
12008,209,206
12009,209,206
12010,206,203
12011,208,205
12012,207,204
12013,206,203
12014,206,202
12015,206,203
12016,208,205
12017,206,202
12018,207,204
12019,209,206
12020,209,206
12021,207,204
12022,209,206
12023,208,205
12024,206,203
12025,208,205
12026,209,206
12027,206,203
12028,207,204
12029,207,204
12030,209,206
12031,208,205
12032,206,203
12033,209,206
12034,209,206
12035,207,204
12036,209,206
12037,208,205
12038,208,205
12039,207,204
12040,209,206
12041,206,203
12042,206,203
12043,208,205
12044,209,206
12045,209,206
12046,206,202
12047,209,206
12048,206,203
12049,209,206
12050,206,203
12051,206,202
12052,209,206
12053,209,206
12054,208,205
12055,206,203
12056,209,206
12057,206,203
12058,208,205
12059,209,206
12060,206,203
12061,206,203
12062,206,203
12063,209,206
12064,209,206
12065,209,206
12066,209,206
12067,206,203
12068,206,203
12069,209,206
12070,209,206
12071,206,203
12072,208,205
12073,209,206
12074,206,203
12075,209,206
12076,209,206
12077,209,206
12078,209,206
12079,206,203
12080,209,206
12081,206,203
12082,208,205
12083,209,206
12084,206,203
12085,209,206
12086,206,203
12087,208,205
12088,209,206
12089,206,203
12090,207,204
12091,206,203
12092,208,205
12093,206,203
12094,207,204
12095,205,202
12096,206,203
12097,206,204
12098,206,202
12099,209,206
12100,209,206
12101,205,202
12102,206,203
12103,206,203
12104,209,206
12105,208,205
12106,206,203
12107,207,204
12108,209,206
12109,206,203
12110,209,206
12111,206,203
12112,206,203
12113,205,203
12114,206,203
12115,206,203
12116,209,206
12117,209,206
12118,206,203
12119,207,204
12120,206,203
12121,206,203
12122,209,206
12123,208,205
12124,209,206
12125,206,203
12126,209,206
12127,209,206
12128,207,204
12129,206,203
12130,206,203
12131,209,206
12132,209,206
12133,206,203
12134,206,203
12135,209,206
12136,205,203
12137,209,206
12138,209,206
12139,209,206
12140,206,203
12141,208,205
12142,205,203
12143,209,206
12144,209,206
12145,208,205
12146,205,203
12147,206,203
12148,206,203
12149,209,206
12150,209,206
12151,206,203
12152,208,205
12153,206,203
12154,207,204
12155,206,203
12156,206,203
12157,206,203
12158,206,203
12159,209,206
12160,209,206
12161,208,205
12162,208,205
12163,207,204
12164,205,203
12165,208,205
12166,209,206
12167,209,206
12168,209,206
12169,209,206
12170,209,206
12171,205,203
12172,206,203
12173,209,206
12174,206,203
12175,208,205
12176,206,203
12177,209,206
12178,209,206
12179,209,206
12180,208,205
12181,206,203
12182,209,206
12183,209,206
12184,207,204
12185,207,204
12186,206,203
12187,205,202
12188,205,202
12189,205,203
12190,209,206
12191,208,205
12192,206,203
12193,209,206
12194,206,203
12195,206,203
12196,207,204
12197,206,202
12198,208,205
12199,205,203
12200,206,203
12201,209,206
12202,206,203
12203,206,203
12204,206,203
12205,206,203
12206,209,206
12207,206,203
12208,209,206
12209,209,206
12210,206,203
12211,207,204
12212,206,203
12213,209,206
12214,208,205
12215,209,206
12216,205,202
12217,206,203
12218,209,206
12219,209,206
12220,206,203
12221,206,203
12222,209,206
12223,206,203
12224,209,206
12225,209,206
12226,207,204
12227,209,206
12228,206,202
12229,206,203
12230,205,202
12231,206,203
12232,205,202
12233,206,203
12234,205,202
12235,209,206
12236,209,206
12237,209,206
12238,206,203
12239,206,203
12240,206,203
12241,208,205
12242,206,203
12243,209,206
12244,209,206
12245,208,205
12246,206,202
12247,205,203
12248,209,206
12249,206,203
12250,206,203
12251,209,206
12252,205,202
12253,209,206
12254,208,205
12255,209,206
12256,207,204
12257,208,205
12258,208,205
12259,209,206
12260,209,206
12261,205,202
12262,206,203
12263,208,205
12264,206,203
12265,207,204
12266,209,206
12267,208,205
12268,207,204
12269,209,206
12270,206,203
12271,205,202
12272,209,206
12273,206,202
12274,206,203
12275,209,206
12276,206,203
12277,206,203
12278,206,202
12279,206,203
12280,206,203
12281,205,202
12282,205,203
12283,206,203
12284,206,203
12285,206,203
12286,205,202
12287,206,203
12288,209,206
12289,205,202
12290,205,202
12291,205,202
12292,206,203
12293,206,203
12294,208,205
12295,207,205
12296,207,204
12297,207,204
12298,206,204
12299,207,205
12300,205,202
12301,207,205
12302,203,200
12303,206,204
12304,205,202
12305,205,203
12306,204,201
12307,203,200
12308,206,203
12309,203,200
12310,205,202
12311,205,202
12312,205,202
12313,205,202
12314,203,200
12315,203,200
12316,204,201
12317,203,200
12318,205,202
12319,203,200
12320,203,200
12321,202,199
12322,203,200
12323,204,201
12324,205,202
12325,203,200
12326,205,202
12327,204,202
12328,205,202
12329,204,202
12330,205,202
12331,203,200
12332,203,200
12333,203,200
12334,203,200
12335,203,200
12336,205,202
12337,203,200
12338,205,202
12339,205,202
12340,204,202
12341,204,202
12342,202,199
12343,205,202
12344,203,200
12345,204,202
12346,204,202
12347,203,200
12348,203,200
12349,204,202
12350,203,200
12351,203,200
12352,202,199
12353,203,200
12354,203,200
12355,203,200
12356,202,199
12357,203,200
12358,205,202
12359,203,200
12360,203,200
12361,204,202
12362,202,199
12363,205,202
12364,202,199
12365,203,200
12366,203,200
12367,203,200
12368,204,202
12369,204,202
12370,202,199
12371,203,200
12372,203,200
12373,203,202
12374,203,201
12375,203,200
12376,203,201
12377,203,200
12378,204,202
12379,203,200
12380,204,202
12381,203,200
12382,203,200
12383,202,199
12384,203,200
12385,203,200
12386,203,200
12387,203,200
12388,203,200
12389,203,200
12390,203,200
12391,203,200
12392,202,200
12393,203,200
12394,204,202
12395,203,200
12396,204,202
12397,204,202
12398,203,201
12399,203,200
12400,202,199
12401,203,200
12402,204,202
12403,203,200
12404,204,202
12405,203,200
12406,204,202
12407,204,202
12408,203,200
12409,203,200
12410,204,201
12411,203,200
12412,203,200
12413,203,200
12414,203,200
12415,203,200
12416,204,201
12417,205,202
12418,203,200
12419,202,199
12420,205,202
12421,205,202
12422,202,199
12423,203,200
12424,205,202
12425,203,200
12426,205,202
12427,202,199
12428,203,200
12429,202,199
12430,204,201
12431,203,200
12432,203,200
12433,201,198
12434,203,200
12435,204,201
12436,203,200
12437,203,200
12438,203,200
12439,205,202
12440,203,200
12441,205,202
12442,203,200
12443,206,202
12444,206,203
12445,206,204
12446,205,203
12447,203,200
12448,206,204
12449,206,204
12450,204,201
12451,207,204
12452,205,202
12453,204,201
12454,205,202
12455,208,205
12456,207,204
12457,208,205
12458,206,203
12459,208,205
12460,205,202
12461,205,202
12462,208,205
12463,208,205
12464,206,203
12465,204,201
12466,207,204
12467,206,203
12468,206,203
12469,206,203
12470,208,205
12471,206,203
12472,209,206
12473,205,202
12474,206,203
12475,206,203
12476,209,206
12477,209,206
12478,207,204
12479,206,203
12480,205,203
12481,206,202
12482,204,201
12483,206,203
12484,206,203
12485,209,206
12486,206,203
12487,209,206
12488,207,204
12489,207,204
12490,206,203
12491,209,206
12492,209,206
12493,205,203
12494,205,202
12495,206,203
12496,206,203
12497,204,201
12498,205,203
12499,209,206
12500,209,206
12501,206,203
12502,206,203
12503,206,202
12504,204,201
12505,207,204
12506,205,202
12507,204,201
12508,206,203
12509,208,205
12510,206,203
12511,205,203
12512,206,203
12513,209,206
12514,207,204
12515,209,206
12516,205,202
12517,208,205
12518,205,202
12519,206,202
12520,204,201
12521,207,204
12522,206,203
12523,207,204
12524,206,203
12525,206,203
12526,209,206
12527,206,203
12528,209,206
12529,206,203
12530,206,203
12531,205,203
12532,207,204
12533,208,205
12534,207,204
12535,208,205
12536,209,206
12537,206,203
12538,205,202
12539,207,204
12540,208,205
12541,209,206
12542,208,205
12543,205,203
12544,208,205
12545,206,203
12546,205,202
12547,209,206
12548,206,203
12549,205,202
12550,209,206
12551,206,203
12552,206,203
12553,206,202
12554,206,203
12555,205,202
12556,206,202
12557,204,201
12558,209,206
12559,206,203
12560,204,201
12561,206,203
12562,208,205
12563,209,206
12564,209,206
12565,206,203
12566,205,202
12567,206,203
12568,209,206
12569,205,202
12570,206,203
12571,206,203
12572,209,206
12573,205,202
12574,206,203
12575,205,202
12576,205,202
12577,204,201
12578,206,203
12579,206,203
12580,206,203
12581,207,204
12582,206,203
12583,206,203
12584,209,206
12585,206,203
12586,208,205
12587,206,203
12588,206,203
12589,206,203
12590,209,206
12591,207,204
12592,209,206
12593,206,203
12594,205,203
12595,206,203
12596,204,201
12597,205,202
12598,209,206
12599,209,206
12600,204,201
12601,206,203
12602,208,205
12603,207,204
12604,204,201
12605,206,203
12606,204,201
12607,209,206
12608,204,201
12609,207,204
12610,207,204
12611,204,201
12612,207,204
12613,206,203
12614,206,203
12615,207,204
12616,206,203
12617,208,205
12618,209,206
12619,206,203
12620,209,206
12621,204,201
12622,204,201
12623,208,205
12624,209,206
12625,206,202
12626,204,201
12627,208,205
12628,206,203
12629,205,202
12630,206,203
12631,208,205
12632,206,202
12633,206,203
12634,204,201
12635,206,203
12636,209,206
12637,207,204
12638,206,203
12639,204,201
12640,206,203
12641,205,203
12642,204,201
12643,206,202
12644,208,205
12645,206,203
12646,207,204
12647,204,201
12648,207,204
12649,206,202
12650,204,201
12651,208,205
12652,205,202
12653,207,204
12654,209,206
12655,204,201
12656,208,205
12657,206,203
12658,209,206
12659,205,203
12660,204,201
12661,204,201
12662,209,206
12663,206,203
12664,205,202
12665,206,203
12666,206,202
12667,204,201
12668,205,202
12669,204,201
12670,204,201
12671,207,204
12672,206,203
12673,209,206
12674,208,205
12675,208,205
12676,206,203
12677,205,202
12678,208,205
12679,204,201
12680,205,202
12681,204,201
12682,206,203
12683,204,201
12684,208,205
12685,206,202
12686,205,203
12687,209,206
12688,209,206
12689,204,201
12690,206,203
12691,206,202
12692,208,205
12693,208,205
12694,204,201
12695,206,203
12696,204,201
12697,205,202
12698,207,204
12699,204,201
12700,206,203
12701,205,202
12702,206,203
12703,208,205
12704,207,204
12705,206,203
12706,205,202
12707,206,203
12708,204,201
12709,206,203
12710,209,206
12711,207,204
12712,207,204
12713,209,206
12714,206,203
12715,206,202
12716,208,205
12717,204,201
12718,209,206
12719,208,205
12720,207,204
12721,206,203
12722,206,203
12723,207,204
12724,204,201
12725,205,203
12726,207,204
12727,208,205
12728,204,201
12729,209,206
12730,208,205
12731,206,203
12732,206,203
12733,206,202
12734,206,203
12735,206,203
12736,207,204
12737,205,202
12738,204,201
12739,206,203
12740,209,206
12741,205,203
12742,205,202
12743,206,203
12744,204,201
12745,204,201
12746,206,203
12747,205,202
12748,206,203
12749,206,203
12750,206,203
12751,206,203
12752,208,205
12753,206,202
12754,207,204
12755,204,201
12756,204,201
12757,205,202
12758,209,206
12759,205,202
12760,204,201
12761,204,201
12762,204,201
12763,206,203
12764,208,205
12765,206,203
12766,209,206
12767,204,201
12768,209,206
12769,204,201
12770,204,201
12771,206,203
12772,204,201
12773,205,202
12774,206,203
12775,204,201
12776,208,205
12777,205,202
12778,207,204
12779,204,201
12780,204,201
12781,204,201
12782,207,204
12783,207,204
12784,208,205
12785,209,206
12786,206,202
12787,206,203
12788,208,205
12789,204,201
12790,204,201
12791,206,203
12792,206,203
12793,207,204
12794,206,203
12795,204,201
12796,205,203
12797,206,203
12798,204,201
12799,205,203
12800,208,205
12801,205,202
12802,209,206
12803,208,205
12804,204,201
12805,204,201
12806,208,205
12807,205,202
12808,206,202
12809,204,201
12810,204,201
12811,207,204
12812,205,202
12813,204,201
12814,208,205
12815,205,203
12816,205,202
12817,207,204
12818,207,204
12819,204,201
12820,204,201
12821,206,203
12822,206,203
12823,206,203
12824,206,203
12825,209,206
12826,205,203
12827,208,205
12828,206,203
12829,204,201
12830,205,202
12831,206,203
12832,206,203
12833,206,203
12834,207,204
12835,207,204
12836,205,203
12837,206,203
12838,204,201
12839,206,203
12840,204,201
12841,207,204
12842,205,202
12843,209,206
12844,206,203
12845,206,203
12846,205,202
12847,206,202
12848,207,204
12849,204,201
12850,205,202
12851,205,203
12852,205,202
12853,206,203
12854,206,203
12855,206,203
12856,204,201
12857,208,205
12858,205,202
12859,205,202
12860,205,202
12861,204,201
12862,204,201
12863,206,203
12864,208,205
12865,206,203
12866,205,203
12867,207,204
12868,206,203
12869,206,203
12870,206,203
12871,204,201
12872,204,201
12873,208,205
12874,204,201
12875,206,203
12876,206,202
12877,206,203
12878,206,203
12879,204,201
12880,206,203
12881,206,203
12882,208,205
12883,206,203
12884,204,201
12885,206,203
12886,204,201
12887,207,204
12888,206,203
12889,206,203
12890,206,202
12891,208,205
12892,208,205
12893,206,203
12894,208,205
12895,205,202
12896,207,204
12897,206,202
12898,206,203
12899,206,203
12900,206,203
12901,206,203
12902,204,201
12903,206,203
12904,204,201
12905,206,203
12906,206,203
12907,205,202
12908,205,202
12909,206,203
12910,205,202
12911,206,203
12912,206,203
12913,206,203
12914,206,203
12915,207,204
12916,208,205
12917,206,203
12918,206,202
12919,206,203
12920,206,203
12921,206,203
12922,204,201
12923,205,203
12924,208,205
12925,205,202
12926,204,201
12927,204,201
12928,208,205
12929,204,201
12930,204,201
12931,204,201
12932,204,201
12933,206,203
12934,206,203
12935,204,201
12936,208,205
12937,206,203
12938,208,205
12939,204,201
12940,206,203
12941,204,201
12942,206,203
12943,207,204
12944,206,202
12945,205,202
12946,207,204
12947,204,201
12948,205,202
12949,206,203
12950,207,204
12951,207,204
12952,206,203
12953,204,201
12954,204,201
12955,204,201
12956,206,203
12957,206,202
12958,204,201
12959,204,201
12960,206,202
12961,205,202
12962,206,203
12963,206,203
12964,207,204
12965,206,203
12966,204,201
12967,204,200
12968,205,203
12969,208,205
12970,205,202
12971,205,202
12972,205,202
12973,207,204
12974,205,203
12975,204,201
12976,206,203
12977,204,201
12978,206,203
12979,206,202
12980,207,204
12981,206,203
12982,207,204
12983,204,201
12984,204,201
12985,206,202
12986,207,204
12987,206,203
12988,207,204
12989,203,200
12990,204,201
12991,207,204
12992,206,203
12993,204,201
12994,204,201
12995,204,201
12996,206,203
12997,206,203
12998,205,203
12999,205,202
13000,205,202
13001,206,202
13002,205,202
13003,204,201
13004,204,201
13005,204,201
13006,206,203
13007,205,202
13008,204,201
13009,206,203
13010,207,204
13011,204,201
13012,205,202
13013,206,203
13014,204,201
13015,206,203
13016,204,201
13017,206,203
13018,205,202
13019,207,204
13020,204,201
13021,204,201
13022,205,203
13023,207,204
13024,206,203
13025,206,203
13026,206,203
13027,205,202
13028,204,201
13029,207,204
13030,204,201
13031,208,205
13032,206,203
13033,204,201
13034,204,201
13035,207,204
13036,206,203
13037,206,203
13038,207,204
13039,203,200
13040,204,201
13041,205,202
13042,206,203
13043,207,204
13044,205,202
13045,205,202
13046,207,204
13047,204,202
13048,203,200
13049,203,200
13050,204,201
13051,205,202
13052,205,203
13053,203,200
13054,202,199
13055,204,202
13056,204,201
13057,203,200
13058,201,198
13059,202,199
13060,200,197
13061,203,200
13062,201,198
13063,203,200
13064,203,200
13065,203,200
13066,203,200
13067,202,199
13068,201,198
13069,203,200
13070,200,197
13071,203,200
13072,203,200
13073,200,197
13074,203,200
13075,204,201
13076,202,199
13077,203,200
13078,201,198
13079,203,200
13080,200,197
13081,203,201
13082,200,197
13083,201,198
13084,203,200
13085,201,198
13086,203,200
13087,203,200
13088,200,197
13089,201,198
13090,202,199
13091,199,196
13092,203,200
13093,202,199
13094,200,197
13095,199,196
13096,203,200
13097,203,200
13098,203,200
13099,200,197
13100,203,200
13101,201,198
13102,202,199
13103,202,199
13104,203,200
13105,201,198
13106,203,200
13107,203,200
13108,201,198
13109,199,196
13110,199,196
13111,203,200
13112,203,200
13113,203,200
13114,203,200
13115,203,200
13116,203,200
13117,200,197
13118,203,200
13119,200,197
13120,201,198
13121,203,200
13122,200,197
13123,203,200
13124,200,197
13125,203,200
13126,201,198
13127,203,200
13128,201,198
13129,200,197
13130,203,200
13131,199,196
13132,203,200
13133,203,200
13134,203,200
13135,203,200
13136,201,198
13137,203,200
13138,203,200
13139,203,200
13140,203,200
13141,203,200
13142,203,200
13143,202,199
13144,200,197
13145,203,200
13146,202,199
13147,199,196
13148,203,200
13149,203,200
13150,199,196
13151,203,200
13152,202,199
13153,200,197
13154,202,199
13155,203,200
13156,203,200
13157,203,200
13158,201,198
13159,200,197
13160,201,198
13161,203,200
13162,201,198
13163,203,200
13164,201,198
13165,200,197
13166,201,198
13167,201,198
13168,203,200
13169,202,199
13170,203,200
13171,201,198
13172,203,200
13173,200,197
13174,202,199
13175,199,196
13176,204,201
13177,203,200
13178,203,200
13179,201,198
13180,200,197
13181,202,199
13182,203,200
13183,203,200
13184,202,199
13185,203,200
13186,203,200
13187,203,200
13188,200,197
13189,203,200
13190,203,200
13191,200,198
13192,204,201
13193,203,200
13194,202,199
13195,202,199
13196,203,200
13197,205,202
13198,203,200
13199,205,202
13200,204,201
13201,204,202
13202,203,200
13203,203,200
13204,203,200
13205,206,203
13206,203,200
13207,206,203
13208,203,200
13209,206,203
13210,206,203
13211,205,202
13212,206,203
13213,205,203
13214,204,201
13215,204,201
13216,204,201
13217,205,202
13218,207,204
13219,204,201
13220,203,200
13221,204,201
13222,205,202
13223,205,202
13224,206,203
13225,207,204
13226,203,200
13227,206,203
13228,207,204
13229,205,202
13230,206,203
13231,205,203
13232,203,200
13233,206,203
13234,204,201
13235,205,203
13236,204,201
13237,203,200
13238,206,203
13239,207,204
13240,205,202
13241,206,203
13242,204,201
13243,204,201
13244,205,202
13245,206,203
13246,204,201
13247,204,201
13248,203,200
13249,206,203
13250,206,203
13251,204,201
13252,204,201
13253,204,201
13254,204,201
13255,204,201
13256,205,202
13257,204,201
13258,204,201
13259,204,201
13260,204,201
13261,206,202
13262,204,200
13263,206,203
13264,204,201
13265,205,202
13266,204,201
13267,206,203
13268,204,201
13269,205,202
13270,206,203
13271,206,203
13272,204,201
13273,206,202
13274,206,203
13275,206,203
13276,205,202
13277,204,201
13278,204,201
13279,204,201
13280,206,203
13281,204,201
13282,203,200
13283,204,201
13284,206,203
13285,205,203
13286,203,200
13287,204,201
13288,204,201
13289,204,201
13290,206,203
13291,206,203
13292,204,201
13293,206,203
13294,206,203
13295,206,203
13296,206,202
13297,204,201
13298,206,203
13299,206,203
13300,204,201
13301,204,201
13302,203,200
13303,203,200
13304,206,202
13305,204,201
13306,205,202
13307,206,203
13308,205,203
13309,203,200
13310,203,200
13311,206,203
13312,204,201
13313,203,200
13314,206,203
13315,203,200
13316,204,201
13317,206,203
13318,206,203
13319,206,203
13320,203,200
13321,206,203
13322,204,201
13323,203,200
13324,206,202
13325,205,202
13326,203,200
13327,205,203
13328,206,203
13329,204,201
13330,203,200
13331,203,200
13332,203,200
13333,206,203
13334,206,203
13335,206,203
13336,203,200
13337,205,202
13338,206,203
13339,206,202
13340,203,200
13341,203,200
13342,205,202
13343,206,203
13344,204,201
13345,205,203
13346,206,203
13347,205,202
13348,206,203
13349,204,201
13350,206,203
13351,205,202
13352,203,200
13353,203,200
13354,204,201
13355,206,203
13356,206,203
13357,206,203
13358,206,203
13359,204,201
13360,204,201
13361,206,203
13362,204,201
13363,204,201
13364,203,200
13365,203,200
13366,206,203
13367,203,200
13368,204,201
13369,204,201
13370,204,201
13371,206,203
13372,205,202
13373,204,201
13374,204,201
13375,203,200
13376,204,201
13377,206,203
13378,204,201
13379,206,203
13380,204,201
13381,203,200
13382,205,203
13383,203,200
13384,206,203
13385,205,202
13386,203,200
13387,206,203
13388,206,203
13389,206,203
13390,204,201
13391,203,200
13392,204,201
13393,203,200
13394,204,201
13395,206,203
13396,203,200
13397,204,201
13398,205,202
13399,206,203
13400,204,201
13401,203,200
13402,204,201
13403,203,200
13404,204,201
13405,206,203
13406,204,201
13407,204,201
13408,206,202
13409,205,202
13410,203,200
13411,206,203
13412,205,202
13413,204,201
13414,206,203
13415,205,203
13416,204,201
13417,205,202
13418,203,200
13419,206,203
13420,204,201
13421,205,202
13422,206,202
13423,206,203
13424,203,200
13425,204,201
13426,205,202
13427,203,200
13428,206,202
13429,204,201
13430,205,202
13431,206,203
13432,204,201
13433,203,200
13434,204,201
13435,203,200
13436,206,202
13437,205,203
13438,206,203
13439,205,202
13440,204,201
13441,205,202
13442,203,200
13443,203,200
13444,203,200
13445,205,203
13446,206,203
13447,204,201
13448,206,203
13449,204,201
13450,204,201
13451,203,200
13452,206,203
13453,205,203
13454,204,201
13455,205,202
13456,203,200
13457,204,201
13458,204,201
13459,203,200
13460,205,203
13461,203,200
13462,203,200
13463,204,201
13464,204,201
13465,204,201
13466,203,200
13467,204,201
13468,203,200
13469,204,201
13470,206,203
13471,205,202
13472,206,202
13473,203,200
13474,204,201
13475,205,202
13476,206,202
13477,205,203
13478,204,201
13479,204,201
13480,206,203
13481,206,203
13482,203,200
13483,205,203
13484,205,203
13485,206,203
13486,206,203
13487,204,201
13488,204,201
13489,204,201
13490,204,201
13491,206,203
13492,205,202
13493,205,203
13494,204,201
13495,204,201
13496,206,203
13497,204,201
13498,203,200
13499,204,201
13500,204,201
13501,204,201
13502,205,203
13503,205,203
13504,206,203
13505,206,203
13506,204,201
13507,204,201
13508,206,202
13509,203,200
13510,206,203
13511,203,200
13512,205,202
13513,204,201
13514,206,203
13515,206,203
13516,204,201
13517,204,201
13518,204,201
13519,206,203
13520,206,203
13521,203,200
13522,204,201
13523,203,200
13524,203,200
13525,204,201
13526,203,200
13527,205,202
13528,203,200
13529,203,200
13530,205,202
13531,205,202
13532,203,200
13533,205,202
13534,203,200
13535,206,203
13536,203,200
13537,204,201
13538,204,201
13539,203,200
13540,204,201
13541,203,200
13542,206,203
13543,206,203
13544,206,203
13545,204,201
13546,205,202
13547,206,203
13548,203,200
13549,203,200
13550,205,202
13551,204,201
13552,203,200
13553,205,202
13554,206,202
13555,206,203
13556,206,202
13557,206,203
13558,203,200
13559,204,201
13560,205,202
13561,204,201
13562,205,202
13563,206,202
13564,204,201
13565,204,201
13566,204,201
13567,204,201
13568,204,201
13569,206,203
13570,205,202
13571,204,201
13572,204,201
13573,203,200
13574,203,200
13575,206,203
13576,203,200
13577,203,200
13578,203,200
13579,203,200
13580,203,200
13581,203,200
13582,204,201
13583,206,203
13584,204,201
13585,205,203
13586,203,200
13587,203,200
13588,206,203
13589,204,201
13590,203,200
13591,203,200
13592,206,203
13593,203,200
13594,206,203
13595,203,200
13596,204,201
13597,206,203
13598,204,201
13599,203,200
13600,203,200
13601,203,200
13602,205,202
13603,203,200
13604,204,201
13605,203,200
13606,203,200
13607,206,203
13608,204,201
13609,204,201
13610,203,200
13611,203,200
13612,204,201
13613,206,202
13614,203,200
13615,204,201
13616,204,201
13617,205,202
13618,206,203
13619,204,201
13620,204,201
13621,203,199
13622,203,200
13623,204,201
13624,205,202
13625,204,201
13626,204,201
13627,204,201
13628,204,201
13629,206,202
13630,204,201
13631,204,201
13632,203,200
13633,203,200
13634,203,200
13635,206,203
13636,206,202
13637,204,201
13638,204,201
13639,205,202
13640,205,203
13641,204,201
13642,203,200
13643,206,202
13644,205,202
13645,204,201
13646,203,200
13647,204,201
13648,203,200
13649,206,203
13650,203,200
13651,203,200
13652,203,200
13653,205,202
13654,204,201
13655,205,202
13656,203,200
13657,204,201
13658,203,200
13659,206,203
13660,203,200
13661,204,201
13662,203,200
13663,206,203
13664,203,200
13665,204,201
13666,206,203
13667,206,203
13668,205,203
13669,203,200
13670,206,202
13671,204,201
13672,203,200
13673,203,200
13674,203,199
13675,204,201
13676,203,200
13677,205,203
13678,204,201
13679,204,201
13680,203,200
13681,204,201
13682,206,203
13683,204,201
13684,204,201
13685,203,199
13686,206,203
13687,205,202
13688,203,200
13689,203,200
13690,204,201
13691,206,203
13692,205,202
13693,204,201
13694,204,201
13695,203,200
13696,203,200
13697,206,203
13698,204,201
13699,203,200
13700,203,200
13701,203,200
13702,204,201
13703,203,200
13704,203,200
13705,203,200
13706,203,200
13707,204,201
13708,206,203
13709,203,200
13710,203,200
13711,205,202
13712,203,200
13713,205,202
13714,203,200
13715,205,202
13716,205,202
13717,203,200
13718,205,203
13719,206,203
13720,204,201
13721,203,200
13722,206,202
13723,206,202
13724,204,201
13725,203,200
13726,203,199
13727,206,203
13728,203,200
13729,203,200
13730,205,202
13731,203,200
13732,203,200
13733,203,199
13734,205,202
13735,204,201
13736,203,200
13737,206,203
13738,203,200
13739,204,201
13740,204,201
13741,204,201
13742,203,200
13743,206,203
13744,203,200
13745,203,200
13746,203,199
13747,206,203
13748,204,201
13749,203,200
13750,204,201
13751,205,202
13752,206,203
13753,204,201
13754,203,200
13755,204,201
13756,204,201
13757,206,203
13758,203,200
13759,203,200
13760,204,201
13761,203,200
13762,206,203
13763,203,200
13764,204,201
13765,203,200
13766,204,201
13767,203,200
13768,205,203
13769,203,200
13770,204,201
13771,206,203
13772,206,203
13773,204,201
13774,203,200
13775,204,201
13776,206,203
13777,203,199
13778,204,201
13779,203,200
13780,206,203
13781,203,200
13782,205,203
13783,205,202
13784,205,202
13785,204,201
13786,203,200
13787,204,201
13788,203,200
13789,203,200
13790,203,199
13791,203,200
13792,203,200
13793,203,200
13794,201,198
13795,203,200
13796,201,198
13797,201,198
13798,203,200
13799,201,198
13800,203,200
13801,201,198
13802,200,198
13803,201,199
13804,203,200
13805,200,198
13806,200,198
13807,203,200
13808,203,200
13809,203,200
13810,199,196
13811,199,196
13812,201,198
13813,201,198
13814,200,197
13815,199,196
13816,201,198
13817,199,196
13818,201,198
13819,202,199
13820,200,197
13821,200,197
13822,198,195
13823,199,196
13824,201,198
13825,199,196
13826,199,196
13827,199,196
13828,201,198
13829,199,196
13830,203,200
13831,199,196
13832,202,199
13833,201,198
13834,197,194
13835,203,200
13836,203,200
13837,201,198
13838,199,196
13839,203,200
13840,198,195
13841,201,198
13842,202,199
13843,198,195
13844,200,197
13845,202,199
13846,201,198
13847,198,195
13848,201,198
13849,202,199
13850,201,198
13851,197,194
13852,199,196
13853,201,198
13854,199,196
13855,199,196
13856,199,196
13857,202,199
13858,199,196
13859,197,194
13860,199,196
13861,201,198
13862,199,196
13863,199,196
13864,200,197
13865,199,196
13866,200,197
13867,202,199
13868,203,200
13869,198,195
13870,202,199
13871,199,196
13872,199,196
13873,198,195
13874,202,199
13875,199,196
13876,198,195
13877,199,196
13878,201,198
13879,199,196
13880,203,200
13881,197,194
13882,203,200
13883,199,196
13884,199,196
13885,197,194
13886,203,200
13887,202,199
13888,197,194
13889,199,196
13890,198,195
13891,201,198
13892,202,199
13893,199,196
13894,198,195
13895,197,194
13896,202,199
13897,201,198
13898,201,198
13899,198,195
13900,199,196
13901,200,197
13902,201,198
13903,201,198
13904,203,200
13905,200,197
13906,203,200
13907,198,195
13908,199,196
13909,200,197
13910,200,197
13911,201,198
13912,201,198
13913,198,195
13914,199,196
13915,202,199
13916,201,198
13917,198,195
13918,201,198
13919,199,196
13920,202,199
13921,201,198
13922,201,198
13923,198,195
13924,200,197
13925,202,199
